,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
182,0.0007809162139892578,0.0003916942142152397,0.0,0.0,15,auto,4,2,300,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",,,,,,,,163
183,0.00018944740295410157,0.00037889480590820314,0.0,0.0,15,auto,4,5,100,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,163
184,0.00020842552185058595,0.0004168510437011719,0.0,0.0,15,auto,4,5,200,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,163
185,0.0007953643798828125,0.00040763846212125905,0.0,0.0,15,auto,4,5,300,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,,,163
186,0.00019621849060058594,0.0003924369812011719,0.0,0.0,15,auto,4,10,100,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,163
187,0.0009937286376953125,3.599125680450236e-05,0.0,0.0,15,auto,4,10,200,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,163
188,0.0006020069122314453,0.0004920545919177551,0.0,0.0,15,auto,4,10,300,"{'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,,,163
189,0.1748058795928955,0.005627518730543212,0.005205202102661133,0.0017196238498642618,15,sqrt,1,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7932960893854749,0.797752808988764,0.797752808988764,0.8146067415730337,0.8202247191011236,0.8047266336074319,0.01063703895090844,150
190,0.3278012752532959,0.006982542742365289,0.01060643196105957,0.0009982821316217633,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.770949720670391,0.8033707865168539,0.797752808988764,0.8089887640449438,0.8146067415730337,0.7991337643587972,0.01517058835917781,157
191,0.509222412109375,0.014483554822390252,0.014571142196655274,0.0010545496848329736,15,sqrt,1,2,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7877094972067039,0.797752808988764,0.7921348314606742,0.8146067415730337,0.8202247191011236,0.8024857196660597,0.012723752224203045,155
192,0.16637201309204103,0.005308542011464057,0.005243253707885742,0.0009701922966062514,15,sqrt,1,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.770949720670391,0.8089887640449438,0.8089887640449438,0.8258426966292135,0.8146067415730337,0.8058753373925052,0.018515498417875562,140
193,0.33562231063842773,0.013573709324245505,0.008774757385253906,0.00114055899816834,15,sqrt,1,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.770949720670391,0.8089887640449438,0.7865168539325843,0.8258426966292135,0.8314606741573034,0.8047517418868873,0.02302709520874414,147
194,0.5251884460449219,0.037357950953745424,0.014812755584716796,0.0024595990952220284,15,sqrt,1,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7653631284916201,0.8033707865168539,0.797752808988764,0.8258426966292135,0.8426966292134831,0.807005209967987,0.026312001895927663,131
195,0.17360563278198243,0.0076166343769924144,0.004812812805175782,0.0007221011431034803,15,sqrt,1,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7597765363128491,0.8089887640449438,0.8089887640449438,0.8258426966292135,0.8314606741573034,0.8070114870378507,0.025263954655574926,127
196,0.3268718719482422,0.0073473303207314015,0.008763313293457031,0.0011066232392232945,15,sqrt,1,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.7877094972067039,0.8089887640449438,0.8089887640449438,0.8146067415730337,0.8426966292134831,0.8125980792166217,0.017637762119141098,63
197,0.49718456268310546,0.009305170629097222,0.013812446594238281,0.0011763888383053646,15,sqrt,1,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7821229050279329,0.8089887640449438,0.8033707865168539,0.8258426966292135,0.848314606741573,0.8137279517921036,0.022233369052255758,44
198,0.19550347328186035,0.02156962239098021,0.007019233703613281,0.00200961861690232,15,sqrt,2,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.776536312849162,0.8033707865168539,0.8089887640449438,0.8202247191011236,0.8370786516853933,0.8092398468394952,0.019998482547181885,112
199,0.3903363227844238,0.033195100869409654,0.010594749450683593,0.0017496067565545344,15,sqrt,2,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.770949720670391,0.8089887640449438,0.8146067415730337,0.8202247191011236,0.8426966292134831,0.811493314920595,0.02327931905000024,72
200,0.52392578125,0.04241024200899681,0.012434434890747071,0.0019002370961546692,15,sqrt,2,2,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.770949720670391,0.8033707865168539,0.8146067415730337,0.8258426966292135,0.8539325842696629,0.813740505931831,0.027207348011198514,39
201,0.1737743854522705,0.030436659866149268,0.006218910217285156,0.001189401946337977,15,sqrt,2,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7653631284916201,0.8146067415730337,0.8089887640449438,0.8089887640449438,0.8595505617977528,0.8114995919904588,0.029865471220369536,68
202,0.3512070655822754,0.03741417752183005,0.009641170501708984,0.0015020482728932312,15,sqrt,2,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7877094972067039,0.8033707865168539,0.8146067415730337,0.8258426966292135,0.8370786516853933,0.8137216747222397,0.017187350895336614,48
203,0.5056075572967529,0.03387949278031176,0.014592504501342774,0.0021845207486023057,15,sqrt,2,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7877094972067039,0.8089887640449438,0.8089887640449438,0.8146067415730337,0.8370786516853933,0.8114744837110038,0.015763988359809404,85
204,0.17819085121154785,0.017635287076247768,0.005572652816772461,0.0013601898716066104,15,sqrt,2,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.776536312849162,0.8033707865168539,0.8033707865168539,0.8202247191011236,0.8370786516853933,0.8081162513338773,0.020138356502701762,123
205,0.3291745185852051,0.01832677462026278,0.010204362869262695,0.0017602067795084967,15,sqrt,2,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.776536312849162,0.8033707865168539,0.8146067415730337,0.8089887640449438,0.8370786516853933,0.8081162513338773,0.01950138624367539,123
206,0.4828001022338867,0.037665933818806306,0.012620115280151367,0.0020352480287299077,15,sqrt,2,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.7821229050279329,0.8146067415730337,0.8089887640449438,0.8146067415730337,0.8314606741573034,0.8103571652752495,0.016003261281355187,100
207,0.15021142959594727,0.005971229720466375,0.004975366592407227,0.0011248372618804525,15,sqrt,4,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.776536312849162,0.8202247191011236,0.8089887640449438,0.8146067415730337,0.8258426966292135,0.8092398468394952,0.01728993798052337,112
208,0.325427770614624,0.030020539101304037,0.009992551803588868,0.001757640460779583,15,sqrt,4,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.770949720670391,0.8202247191011236,0.8033707865168539,0.8089887640449438,0.8370786516853933,0.8081225284037412,0.02186351822147731,117
209,0.4920322895050049,0.02026671767010333,0.013773107528686523,0.003161161533565943,15,sqrt,4,2,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.770949720670391,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8370786516853933,0.8092461239093591,0.021734424878655605,103
210,0.1494138717651367,0.005448023796675099,0.005000448226928711,0.001259642288534374,15,sqrt,4,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.776536312849162,0.8258426966292135,0.797752808988764,0.8033707865168539,0.848314606741573,0.8103634423451134,0.024625589094905167,90
211,0.31560416221618653,0.026326530582112893,0.008396530151367187,0.0008046242612909705,15,sqrt,4,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.770949720670391,0.8146067415730337,0.797752808988764,0.8033707865168539,0.8370786516853933,0.8047517418868873,0.021613046308660934,147
212,0.4820441722869873,0.015812639387474854,0.014552927017211914,0.003580498502878989,15,sqrt,4,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.776536312849162,0.8202247191011236,0.8146067415730337,0.8089887640449438,0.8370786516853933,0.8114870378507314,0.019843411368788744,75
213,0.1455991744995117,0.0016034605848582306,0.004601287841796875,0.0008035361549063757,15,sqrt,4,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.776536312849162,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8314606741573034,0.8092398468394952,0.018352546449408383,112
214,0.3401813983917236,0.030844288488638492,0.00901808738708496,0.0020803006381113183,15,sqrt,4,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.7821229050279329,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8426966292134831,0.8126043562864854,0.01959019502037354,58
215,0.47780232429504393,0.0198634174085137,0.011983394622802734,0.001418063442491217,15,sqrt,4,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.770949720670391,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8370786516853933,0.8092461239093591,0.021734424878655605,103
216,0.16901030540466308,0.010308020694303088,0.004720735549926758,0.001234077397390284,15,log2,1,2,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7597765363128491,0.8089887640449438,0.7921348314606742,0.8033707865168539,0.7921348314606742,0.7912811499591991,0.017051200156725326,162
217,0.43100175857543943,0.042692576222717764,0.013782691955566407,0.0044553828768090315,15,log2,1,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.776536312849162,0.797752808988764,0.7921348314606742,0.8033707865168539,0.8202247191011236,0.7980038917833155,0.01426838871564243,160
218,0.6266309738159179,0.05952895304868133,0.017967844009399415,0.004255700168490367,15,log2,1,2,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7541899441340782,0.8089887640449438,0.7921348314606742,0.8146067415730337,0.8202247191011236,0.7980290000627707,0.02385033304582769,159
219,0.22377481460571289,0.03709342685100932,0.008827829360961914,0.002999645107820804,15,log2,1,5,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.770949720670391,0.8033707865168539,0.7921348314606742,0.8089887640449438,0.8202247191011236,0.7991337643587972,0.016752475207366162,157
220,0.375772762298584,0.01986051809294956,0.01002507209777832,0.001992956720588999,15,log2,1,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7653631284916201,0.8146067415730337,0.797752808988764,0.8146067415730337,0.8258426966292135,0.8036344234511329,0.021134220279208853,152
221,0.49280686378479005,0.01376664089004229,0.012198305130004883,0.001950364043832745,15,log2,1,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.770949720670391,0.797752808988764,0.7921348314606742,0.8146067415730337,0.8258426966292135,0.8002573598644153,0.018929871476970894,156
222,0.15662083625793458,0.010902602228029572,0.004980039596557617,0.0008795731473248237,15,log2,1,10,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.776536312849162,0.8146067415730337,0.8089887640449438,0.8089887640449438,0.8370786516853933,0.8092398468394955,0.019356910057781434,108
223,0.3181890964508057,0.012487217181453352,0.008617401123046875,0.0010121582116187121,15,log2,1,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.776536312849162,0.8089887640449438,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8069926558282594,0.021130938766574917,137
224,0.4671968460083008,0.006998277726755271,0.012793397903442383,0.0011954876875130713,15,log2,1,10,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7932960893854749,0.8033707865168539,0.8089887640449438,0.8202247191011236,0.8370786516853933,0.8125918021467579,0.015021323279498445,65
225,0.15396537780761718,0.0034409195132760508,0.004451370239257813,0.00047501094155768826,15,log2,2,2,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.770949720670391,0.8089887640449438,0.8146067415730337,0.8146067415730337,0.848314606741573,0.811493314920595,0.024597764907486008,72
226,0.3201836109161377,0.007426709760728759,0.0078013896942138675,0.0016138312987062113,15,log2,2,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.770949720670391,0.8089887640449438,0.8089887640449438,0.8258426966292135,0.8370786516853933,0.8103697194149773,0.022407723951303818,88
227,0.4753786563873291,0.006864923426548209,0.012409830093383789,0.0007973186208769985,15,log2,2,2,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7653631284916201,0.8089887640449438,0.8089887640449438,0.8202247191011236,0.8370786516853933,0.8081288054736049,0.02372672294012341,116
228,0.1724229335784912,0.016474898138931965,0.005158329010009765,0.0007501299703112574,15,log2,2,5,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.770949720670391,0.797752808988764,0.8202247191011236,0.8258426966292135,0.8426966292134831,0.8114933149205952,0.024853062327335026,70
229,0.39319329261779784,0.023357120847042848,0.013407230377197266,0.006860120873333956,15,log2,2,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.770949720670391,0.8089887640449438,0.8089887640449438,0.8146067415730337,0.8370786516853933,0.8081225284037412,0.021278253965397908,117
230,0.8142433643341065,0.17158628237386175,0.01681694984436035,0.002724374485221564,15,log2,2,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.776536312849162,0.8089887640449438,0.8146067415730337,0.8314606741573034,0.848314606741573,0.815981419873203,0.024048890745131116,24
231,0.2187882900238037,0.05233190012424234,0.0074061393737792965,0.002499277118484633,15,log2,2,10,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.776536312849162,0.8146067415730337,0.8146067415730337,0.8202247191011236,0.8370786516853933,0.8126106333563493,0.019829189185440292,52
232,0.45340237617492674,0.024449721182513668,0.011198282241821289,0.0017123876446027994,15,log2,2,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.7821229050279329,0.8146067415730337,0.8089887640449438,0.8202247191011236,0.8426966292134831,0.8137279517921033,0.019511552526433183,46
233,0.7127882480621338,0.07922750215172876,0.02124333381652832,0.003627816522446238,15,log2,2,10,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.776536312849162,0.8146067415730337,0.8202247191011236,0.8146067415730337,0.8370786516853933,0.8126106333563493,0.019829189185440292,52
234,0.22974767684936523,0.02338788721916632,0.005611705780029297,0.001213470930398068,15,log2,4,2,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.776536312849162,0.8146067415730337,0.8033707865168539,0.8089887640449438,0.8370786516853933,0.8081162513338775,0.019501386243675395,122
235,0.43435049057006836,0.06861564459566678,0.010423564910888672,0.001460531810913129,15,log2,4,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.7821229050279329,0.8146067415730337,0.8146067415730337,0.8146067415730337,0.8370786516853933,0.8126043562864854,0.017550718769371646,58
236,0.6273909091949463,0.06471953064570758,0.018802976608276366,0.006043989947704158,15,log2,4,2,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.776536312849162,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8370786516853933,0.8103634423451134,0.01979394533763991,90
237,0.254986047744751,0.049565079067674836,0.00898728370666504,0.0022630247269669296,15,log2,4,5,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7932960893854749,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8314606741573034,0.8125918021467579,0.012748208111532997,65
238,0.4778148174285889,0.02628628480214253,0.011995887756347657,0.0026088951448340713,15,log2,4,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.770949720670391,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8426966292134831,0.810369719414977,0.02323747186087981,89
239,0.708796215057373,0.08481631443745591,0.014008569717407226,0.0006429150577737742,15,log2,4,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.770949720670391,0.8202247191011236,0.8033707865168539,0.8089887640449438,0.8370786516853933,0.8081225284037412,0.02186351822147731,117
240,0.20978565216064454,0.03153320272168743,0.006236553192138672,0.0019385911576283701,15,log2,4,10,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7597765363128491,0.8146067415730337,0.8033707865168539,0.8089887640449438,0.848314606741573,0.8070114870378507,0.02832645577319521,127
241,0.4177867412567139,0.04258552815197421,0.010422563552856446,0.0020631863899501215,15,log2,4,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.776536312849162,0.8258426966292135,0.8089887640449438,0.8089887640449438,0.848314606741573,0.8137342288619672,0.02354205324232232,40
242,0.659032678604126,0.08680888770852828,0.017403078079223634,0.005209407294280512,15,log2,4,10,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.776536312849162,0.8202247191011236,0.8089887640449438,0.8089887640449438,0.8370786516853933,0.8103634423451134,0.01979394533763991,90
